Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Has_Dependents,Total_Trans_Amt_log,Total_Revolving_Bal_log,Avg_Open_To_Buy_log,Credit_Limit_log,Total_Amt_Chng_Q4_Q1_log,Total_Ct_Chng_Q4_Q1_log,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Tenure_bin_3–4 years,Tenure_bin_4–5 years,Tenure_bin_<2 years,Age_bin_30–39,Age_bin_40–49,Age_bin_50–59,Age_bin_60+
29,1,36,2,2,0,1438.3,0,1438.3,0.734,4769,84,0.826,0.0,1,8.470101583882387,0.0,7.271912163268625,7.271912163268625,0.5504308783583501,0.6021277821727767,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
50,3,39,1,1,3,3287.0,2517,770.0,0.586,4148,83,0.66,0.766,1,8.330622620332868,7.831220214604293,6.647688373563329,8.098034756176071,0.46121512321265623,0.5068176023684519,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
44,5,36,2,1,2,3891.0,1015,2876.0,0.755,5131,86,0.72,0.261,1,8.543250725735527,6.923628628138427,7.964503363551548,8.266678443305896,0.5624688569178291,0.5423242908253617,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
49,4,43,4,3,3,4048.0,0,4048.0,0.601,2227,41,0.464,0.0,1,7.708859601047175,0.0,8.30622521603216,8.30622521603216,0.4706284340145776,0.38117241553911985,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
51,2,40,2,1,1,3559.0,0,3559.0,0.585,4498,94,0.649,0.0,1,8.411610428841172,0.0,8.177515823846075,8.177515823846075,0.46058440732924394,0.5001690435774618,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
47,3,39,2,1,1,2843.0,1752,1091.0,0.624,3738,77,0.604,0.616,1,8.226573474977114,7.469083884921234,6.9957661563048505,7.952966790923131,0.4848922417394862,0.47250050944432276,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
58,2,47,1,1,2,2127.0,0,2127.0,0.735,4401,65,0.667,0.0,1,8.389814262086407,0.0,7.662937850461535,7.662937850461535,0.5510074133988225,0.511025603768657,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
39,2,32,2,1,2,4325.0,2418,1907.0,0.796,4588,77,0.791,0.559,1,8.431417414394833,7.791109510610028,7.553810852008231,8.372398606513004,0.5855619698800079,0.5827741230785748,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
42,4,34,1,3,2,1695.0,0,1695.0,0.453,2055,46,0.314,0.0,1,7.628517626575055,0.0,7.4360278163518485,7.4360278163518485,0.37363038458814585,0.27307592006241876,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48,3,32,1,2,3,2648.0,1539,1109.0,0.94,4926,89,0.816,0.581,1,8.502485562543963,7.3395376954076745,7.01211529430638,7.88193748927207,0.6626879730752367,0.5966362801791015,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
61,2,45,2,2,3,2602.0,1441,1161.0,0.704,4838,85,0.735,0.554,1,8.48446336679332,7.273786317844895,7.057897937411856,7.864419904994565,0.532978428407124,0.5510074133988225,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
39,4,23,1,3,2,1811.0,0,1811.0,0.835,4934,70,0.628,0.0,1,8.504107951867582,0.0,7.502186486602924,7.502186486602924,0.6070444815065336,0.48735226758034855,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
56,3,46,1,2,2,1891.0,1134,757.0,0.636,5255,77,0.833,0.6,1,8.567125560164447,7.034387929915503,6.630683385642372,7.545389749611823,0.4922542381805553,0.6059539688575679,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
46,4,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,1,7.804251383528112,7.804251383528112,6.068425588244111,7.966239776559467,0.4879663296199081,0.4259211166755467,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
42,4,28,2,2,2,2827.0,1896,931.0,0.739,3891,81,1.025,0.671,1,8.266678443305896,7.5480289699350145,6.837332814685591,7.947325027016463,0.553310235372146,0.7055697005585024,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48,3,38,1,3,2,4095.0,2517,1578.0,0.57,4175,77,1.026,0.615,1,8.337109129562474,7.831220214604293,7.364547014255642,8.317766166719343,0.4510756193602167,0.7060634058264916,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
34,2,36,1,2,3,1666.0,0,1666.0,0.713,2312,35,0.25,0.0,1,7.746300662231439,0.0,7.418780882750794,7.418780882750794,0.5382462193419828,0.22314355131420976,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
42,1,36,2,3,2,1438.3,0,1438.3,0.665,4511,76,0.767,0.0,1,8.414495793177895,0.0,7.271912163268625,7.271912163268625,0.5098251234324072,0.5692831933375594,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
54,2,42,1,2,2,2205.0,1313,892.0,0.929,4904,82,0.673,0.595,1,8.498010371999463,7.1808311990445555,6.794586580876499,7.698936199813447,0.6570017339235921,0.514618422004687,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
41,3,29,1,1,2,2890.0,2150,740.0,0.657,4377,84,0.867,0.744,1,8.384347278082808,7.67368812926773,6.608000625296087,7.969357742016346,0.5050087384444258,0.6243328645595856,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
50,1,36,1,1,3,10417.0,2290,8127.0,1.122,4871,75,1.027,0.22,1,8.491259809389733,7.736743682453495,9.003070169818264,9.251290358305138,0.7523590401917915,0.7065568674698629,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
57,2,43,2,1,2,2363.0,1876,487.0,0.795,4984,85,0.667,0.794,1,8.514188682395938,7.537430036586509,6.1903154058531475,7.768110378525988,0.5850050219402422,0.511025603768657,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
48,2,36,4,2,3,3137.0,860,2277.0,0.304,1618,34,0.097,0.274,1,7.389563953677635,6.7580945044277305,7.731053144007127,8.051340933292979,0.2654364635044612,0.0925791812930932,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
51,4,44,5,3,3,1483.0,0,1483.0,0.707,2520,40,0.429,0.0,1,7.83241092718792,0.0,7.302496423727326,7.302496423727326,0.5347374438123036,0.3569748989477303,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
35,0,22,2,2,3,3009.0,2517,492.0,0.735,5329,82,0.745,0.836,0,8.58110651715989,7.831220214604293,6.20050917404269,8.009695357742922,0.5510074133988225,0.5567545556543905,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
45,1,36,1,2,1,5087.0,2517,2570.0,0.765,4682,77,0.711,0.495,1,8.451694209183541,7.831220214604293,7.852050207265889,8.534640105019959,0.5681506903852601,0.5370779949100564,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
46,4,36,1,3,1,1925.0,1202,723.0,0.518,4343,66,0.737,0.624,1,8.37655086161377,7.0925737159746784,6.584791392385716,7.563200592358071,0.4173936789734382,0.5521594872589679,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
56,3,46,2,1,2,7234.0,2055,5179.0,0.703,5051,83,0.66,0.284,1,8.527539483470381,7.628517626575055,8.55256033525353,8.886685639065584,0.5323914016805512,0.5068176023684519,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
57,3,42,1,1,2,2063.0,953,1110.0,0.868,4304,81,0.761,0.462,1,8.367532416861831,6.860663671448287,7.01301578963963,7.6324011266014535,0.6248683398066509,0.5658818295140691,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
58,0,39,4,3,2,5530.0,1233,4297.0,0.859,5270,78,1.0,0.223,0,8.569975376855206,7.1180162044653335,8.365905077202456,8.618123909994678,0.620038708739307,0.6931471805599453,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
58,1,48,4,3,1,3819.0,1882,1937.0,0.809,4533,68,0.889,0.493,1,8.419359831067474,7.5406215286571525,7.569411792450712,8.24800570160062,0.5927742064131581,0.6360475885193725,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
59,0,55,2,2,3,2645.0,1127,1518.0,0.623,4251,76,0.767,0.426,0,8.355144739461839,7.028201432058005,7.325807502595773,7.880804344674901,0.48427628853245414,0.5692831933375594,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
51,1,39,4,3,2,5448.0,0,5448.0,1.011,4443,75,1.083,0.0,1,8.39931015075952,0.0,8.603187384583098,8.603187384583098,0.6986321107905149,0.733809162278835,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
56,2,42,4,2,2,3495.0,1427,2068.0,0.563,4466,85,0.889,0.408,1,8.404472321352118,7.2640301428995295,7.634820677745543,8.159374736775426,0.44660705143933954,0.6360475885193725,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
50,2,36,3,1,1,8074.0,0,8074.0,0.528,4347,66,0.535,0.0,1,8.3774712482411,0.0,8.996528148090857,8.996528148090857,0.42395969074432877,0.4285303810391605,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
44,3,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,1,7.870547844507712,0.0,8.958411469230219,8.958411469230219,0.6397464038328301,0.45488999143568737,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
42,2,30,6,1,1,3124.0,0,3124.0,0.879,4986,79,0.795,0.0,1,8.514589805546123,0.0,8.047189562170502,8.047189562170502,0.6307397204313283,0.5850050219402422,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
56,1,50,3,6,3,8688.0,0,8688.0,0.426,2361,41,0.464,0.0,1,7.767263996757308,0.0,9.069813136839207,9.069813136839207,0.3548733219921042,0.38117241553911985,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
49,3,30,4,3,2,15987.0,0,15987.0,0.658,4146,69,0.533,0.0,1,8.330140460246382,0.0,9.679593719831214,9.679593719831214,0.5056120567131033,0.4272265998896771,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
47,2,37,6,2,1,15109.0,897,14212.0,0.494,2315,43,0.303,0.059,1,7.7475968386928855,6.8001700683022,9.561912317739012,9.623112055266786,0.4014570867106256,0.26466929814270806,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
42,3,36,2,2,3,4953.0,2039,2914.0,0.68,4026,53,0.828,0.412,1,8.300776960851454,7.620705086838262,7.977625098784593,8.507950610049305,0.5187937934151676,0.6032224730319582,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
50,3,38,6,3,3,22304.0,1333,20971.0,0.463,5002,60,0.5,0.06,1,8.517793011488205,7.195937226475569,9.950943493692423,10.012566147562366,0.3804891220379873,0.4054651081081644,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
27,1,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,1,8.551981016901902,0.0,7.546446273746024,7.546446273746024,0.5253200699164432,0.5788580341578177,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
38,1,30,2,2,1,2232.0,1163,1069.0,0.557,4185,80,0.778,0.521,1,8.339500903005945,7.059617628291383,6.975413927455952,7.711101251840158,0.4427608928518613,0.5754891370917129,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
52,1,48,1,5,3,1766.0,0,1766.0,0.769,4643,76,0.617,0.0,1,8.443331342817782,0.0,7.4770384723196965,7.4770384723196965,0.5704144151776482,0.48057258059496977,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
59,0,44,2,1,1,3790.0,1149,2641.0,0.597,4455,85,0.604,0.303,0,8.40200678160712,7.047517221357296,7.879291485082271,8.240385115516334,0.4681268692328754,0.47250050944432276,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
33,3,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,1,8.311398278436641,7.265429723253953,8.509967146324497,8.762958920766726,0.5199835615507563,0.5521594872589679,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
51,0,42,1,4,4,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,0,7.627544390488503,6.343880434126331,9.150802659259986,9.2093398716426,0.41871033485818504,0.3954147722546629,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
56,1,44,2,4,4,1438.3,0,1438.3,0.859,2264,37,0.423,0.0,1,7.725330037917135,0.0,7.271912163268625,7.271912163268625,0.620038708739307,0.3527673191077153,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
48,1,43,2,3,1,2559.0,1514,1045.0,0.57,4117,69,0.643,0.592,1,8.323122887587735,7.323170717943469,6.952728644624869,7.847762537473608,0.4510756193602167,0.49652383905513103,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
53,3,39,1,2,3,34516.0,1198,33318.0,0.615,4826,70,0.667,0.035,1,8.481980435660493,7.089243155027514,10.413883083825608,10.44920723527944,0.47933495667461984,0.511025603768657,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
41,1,32,2,2,1,1438.3,0,1438.3,0.824,4897,96,0.778,0.0,1,8.496582237512113,0.0,7.271912163268625,7.271912163268625,0.6010318916521397,0.5754891370917129,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
